;title;views;scientific_name;datetime
4019;Tanimbar corella;1421;Cacatua goffiniana;2020-06-01
4020;Tanimbar corella;1431;Cacatua goffiniana;2020-07-01
4021;Tanimbar corella;1354;Cacatua goffiniana;2020-08-01
4022;Tanimbar corella;1288;Cacatua goffiniana;2020-09-01
4023;Tanimbar corella;1218;Cacatua goffiniana;2020-10-01
4024;Tanimbar corella;1294;Cacatua goffiniana;2020-11-01
4025;Tanimbar corella;1296;Cacatua goffiniana;2020-12-01
4026;Oncilla;7590;Leopardus tigrinus;2015-07-01
4027;Oncilla;6167;Leopardus tigrinus;2015-08-01
4028;Oncilla;5855;Leopardus tigrinus;2015-09-01
4029;Oncilla;7453;Leopardus tigrinus;2015-10-01
4030;Oncilla;7762;Leopardus tigrinus;2015-11-01
4031;Oncilla;6198;Leopardus tigrinus;2015-12-01
4032;Oncilla;7072;Leopardus tigrinus;2016-01-01
4033;Oncilla;5767;Leopardus tigrinus;2016-02-01
4034;Oncilla;5726;Leopardus tigrinus;2016-03-01
4035;Oncilla;7949;Leopardus tigrinus;2016-04-01
4036;Oncilla;6525;Leopardus tigrinus;2016-05-01
4037;Oncilla;5567;Leopardus tigrinus;2016-06-01
4038;Oncilla;5059;Leopardus tigrinus;2016-07-01
4039;Oncilla;5766;Leopardus tigrinus;2016-08-01
4040;Oncilla;5126;Leopardus tigrinus;2016-09-01
4041;Oncilla;5085;Leopardus tigrinus;2016-10-01
4042;Oncilla;5292;Leopardus tigrinus;2016-11-01
4043;Oncilla;4713;Leopardus tigrinus;2016-12-01
4044;Oncilla;4922;Leopardus tigrinus;2017-01-01
4045;Oncilla;4804;Leopardus tigrinus;2017-02-01
4046;Oncilla;5426;Leopardus tigrinus;2017-03-01
4047;Oncilla;4356;Leopardus tigrinus;2017-04-01
4048;Oncilla;4569;Leopardus tigrinus;2017-05-01
4049;Oncilla;4058;Leopardus tigrinus;2017-06-01
4050;Oncilla;4310;Leopardus tigrinus;2017-07-01
4051;Oncilla;4375;Leopardus tigrinus;2017-08-01
4052;Oncilla;3676;Leopardus tigrinus;2017-09-01
4053;Oncilla;4120;Leopardus tigrinus;2017-10-01
4054;Oncilla;3977;Leopardus tigrinus;2017-11-01
4055;Oncilla;4906;Leopardus tigrinus;2017-12-01
4056;Oncilla;5634;Leopardus tigrinus;2018-01-01
4057;Oncilla;4174;Leopardus tigrinus;2018-02-01
4058;Oncilla;4785;Leopardus tigrinus;2018-03-01
4059;Oncilla;4034;Leopardus tigrinus;2018-04-01
4060;Oncilla;3765;Leopardus tigrinus;2018-05-01
4061;Oncilla;3287;Leopardus tigrinus;2018-06-01
4062;Oncilla;3652;Leopardus tigrinus;2018-07-01
4063;Oncilla;6499;Leopardus tigrinus;2018-08-01
4064;Oncilla;3498;Leopardus tigrinus;2018-09-01
4065;Oncilla;3877;Leopardus tigrinus;2018-10-01
4066;Oncilla;3604;Leopardus tigrinus;2018-11-01
4067;Oncilla;3553;Leopardus tigrinus;2018-12-01
4068;Oncilla;4212;Leopardus tigrinus;2019-01-01
4069;Oncilla;3653;Leopardus tigrinus;2019-02-01
4070;Oncilla;4480;Leopardus tigrinus;2019-03-01
4071;Oncilla;3874;Leopardus tigrinus;2019-04-01
4072;Oncilla;3931;Leopardus tigrinus;2019-05-01
4073;Oncilla;3334;Leopardus tigrinus;2019-06-01
4074;Oncilla;4588;Leopardus tigrinus;2019-07-01
4075;Oncilla;3919;Leopardus tigrinus;2019-08-01
4076;Oncilla;3433;Leopardus tigrinus;2019-09-01
4077;Oncilla;3479;Leopardus tigrinus;2019-10-01
4078;Oncilla;3856;Leopardus tigrinus;2019-11-01
4079;Oncilla;3374;Leopardus tigrinus;2019-12-01
4080;Oncilla;4349;Leopardus tigrinus;2020-01-01
4081;Oncilla;4056;Leopardus tigrinus;2020-02-01
4082;Oncilla;4476;Leopardus tigrinus;2020-03-01
4083;Oncilla;5377;Leopardus tigrinus;2020-04-01
4084;Oncilla;5068;Leopardus tigrinus;2020-05-01
4085;Oncilla;3722;Leopardus tigrinus;2020-06-01
4086;Oncilla;3786;Leopardus tigrinus;2020-07-01
4087;Oncilla;4108;Leopardus tigrinus;2020-08-01
4088;Oncilla;3582;Leopardus tigrinus;2020-09-01
4089;Oncilla;4807;Leopardus tigrinus;2020-10-01
4090;Oncilla;4599;Leopardus tigrinus;2020-11-01
4091;Oncilla;4466;Leopardus tigrinus;2020-12-01
4092;Baird's tapir;3464;Tapirus bairdii;2015-07-01
4093;Baird's tapir;3213;Tapirus bairdii;2015-08-01
4094;Baird's tapir;3184;Tapirus bairdii;2015-09-01
4095;Baird's tapir;4132;Tapirus bairdii;2015-10-01
4096;Baird's tapir;3482;Tapirus bairdii;2015-11-01
4097;Baird's tapir;3313;Tapirus bairdii;2015-12-01
4098;Baird's tapir;3805;Tapirus bairdii;2016-01-01
4099;Baird's tapir;3777;Tapirus bairdii;2016-02-01
4100;Baird's tapir;3815;Tapirus bairdii;2016-03-01
4101;Baird's tapir;4138;Tapirus bairdii;2016-04-01
4102;Baird's tapir;3956;Tapirus bairdii;2016-05-01
4103;Baird's tapir;3764;Tapirus bairdii;2016-06-01
4104;Baird's tapir;3013;Tapirus bairdii;2016-07-01
4105;Baird's tapir;3125;Tapirus bairdii;2016-08-01
4106;Baird's tapir;3413;Tapirus bairdii;2016-09-01
4107;Baird's tapir;3259;Tapirus bairdii;2016-10-01
4108;Baird's tapir;3396;Tapirus bairdii;2016-11-01
4109;Baird's tapir;3626;Tapirus bairdii;2016-12-01
4110;Baird's tapir;3552;Tapirus bairdii;2017-01-01
4111;Baird's tapir;3786;Tapirus bairdii;2017-02-01
4112;Baird's tapir;4209;Tapirus bairdii;2017-03-01
4113;Baird's tapir;3636;Tapirus bairdii;2017-04-01
4114;Baird's tapir;3684;Tapirus bairdii;2017-05-01
4115;Baird's tapir;3151;Tapirus bairdii;2017-06-01
4116;Baird's tapir;2966;Tapirus bairdii;2017-07-01
4117;Baird's tapir;3065;Tapirus bairdii;2017-08-01
4118;Baird's tapir;3125;Tapirus bairdii;2017-09-01
4119;Baird's tapir;3569;Tapirus bairdii;2017-10-01
4120;Baird's tapir;3379;Tapirus bairdii;2017-11-01
4121;Baird's tapir;3606;Tapirus bairdii;2017-12-01
4122;Baird's tapir;4261;Tapirus bairdii;2018-01-01
4123;Baird's tapir;3589;Tapirus bairdii;2018-02-01
4124;Baird's tapir;4211;Tapirus bairdii;2018-03-01
4125;Baird's tapir;3891;Tapirus bairdii;2018-04-01
4126;Baird's tapir;3485;Tapirus bairdii;2018-05-01
4127;Baird's tapir;3305;Tapirus bairdii;2018-06-01
4128;Baird's tapir;3433;Tapirus bairdii;2018-07-01
4129;Baird's tapir;3088;Tapirus bairdii;2018-08-01
4130;Baird's tapir;3038;Tapirus bairdii;2018-09-01
4131;Baird's tapir;3076;Tapirus bairdii;2018-10-01
4132;Baird's tapir;3465;Tapirus bairdii;2018-11-01
4133;Baird's tapir;3439;Tapirus bairdii;2018-12-01
4134;Baird's tapir;3718;Tapirus bairdii;2019-01-01
4135;Baird's tapir;3457;Tapirus bairdii;2019-02-01
4136;Baird's tapir;3847;Tapirus bairdii;2019-03-01
4137;Baird's tapir;5134;Tapirus bairdii;2019-04-01
4138;Baird's tapir;3893;Tapirus bairdii;2019-05-01
4139;Baird's tapir;3240;Tapirus bairdii;2019-06-01
4140;Baird's tapir;3180;Tapirus bairdii;2019-07-01
4141;Baird's tapir;3208;Tapirus bairdii;2019-08-01
4142;Baird's tapir;3942;Tapirus bairdii;2019-09-01
4143;Baird's tapir;3408;Tapirus bairdii;2019-10-01
4144;Baird's tapir;3360;Tapirus bairdii;2019-11-01
4145;Baird's tapir;3164;Tapirus bairdii;2019-12-01
4146;Baird's tapir;3733;Tapirus bairdii;2020-01-01
4147;Baird's tapir;3440;Tapirus bairdii;2020-02-01
4148;Baird's tapir;3492;Tapirus bairdii;2020-03-01
4149;Baird's tapir;5093;Tapirus bairdii;2020-04-01
4150;Baird's tapir;4886;Tapirus bairdii;2020-05-01
4151;Baird's tapir;3397;Tapirus bairdii;2020-06-01
4152;Baird's tapir;3259;Tapirus bairdii;2020-07-01
4153;Baird's tapir;3075;Tapirus bairdii;2020-08-01
4154;Baird's tapir;3096;Tapirus bairdii;2020-09-01
4155;Baird's tapir;4108;Tapirus bairdii;2020-10-01
4156;Baird's tapir;3319;Tapirus bairdii;2020-11-01
4157;Baird's tapir;3431;Tapirus bairdii;2020-12-01
4158;Philippine eagle;24109;Pithecophaga jefferyi;2015-07-01
4159;Philippine eagle;33301;Pithecophaga jefferyi;2015-08-01
4160;Philippine eagle;21270;Pithecophaga jefferyi;2015-09-01
4161;Philippine eagle;17840;Pithecophaga jefferyi;2015-10-01
4162;Philippine eagle;20683;Pithecophaga jefferyi;2015-11-01
4163;Philippine eagle;22240;Pithecophaga jefferyi;2015-12-01
4164;Philippine eagle;24084;Pithecophaga jefferyi;2016-01-01
4165;Philippine eagle;26854;Pithecophaga jefferyi;2016-02-01
4166;Philippine eagle;23070;Pithecophaga jefferyi;2016-03-01
4167;Philippine eagle;19468;Pithecophaga jefferyi;2016-04-01
4168;Philippine eagle;20183;Pithecophaga jefferyi;2016-05-01
4169;Philippine eagle;31681;Pithecophaga jefferyi;2016-06-01
4170;Philippine eagle;24929;Pithecophaga jefferyi;2016-07-01
4171;Philippine eagle;32408;Pithecophaga jefferyi;2016-08-01
4172;Philippine eagle;30452;Pithecophaga jefferyi;2016-09-01
4173;Philippine eagle;26723;Pithecophaga jefferyi;2016-10-01
4174;Philippine eagle;26800;Pithecophaga jefferyi;2016-11-01
4175;Philippine eagle;20706;Pithecophaga jefferyi;2016-12-01
4176;Philippine eagle;24216;Pithecophaga jefferyi;2017-01-01
4177;Philippine eagle;26228;Pithecophaga jefferyi;2017-02-01
4178;Philippine eagle;27024;Pithecophaga jefferyi;2017-03-01
4179;Philippine eagle;20139;Pithecophaga jefferyi;2017-04-01
4180;Philippine eagle;23123;Pithecophaga jefferyi;2017-05-01
4181;Philippine eagle;22345;Pithecophaga jefferyi;2017-06-01
4182;Philippine eagle;24842;Pithecophaga jefferyi;2017-07-01
4183;Philippine eagle;23710;Pithecophaga jefferyi;2017-08-01
4184;Philippine eagle;19325;Pithecophaga jefferyi;2017-09-01
4185;Philippine eagle;20092;Pithecophaga jefferyi;2017-10-01
4186;Philippine eagle;20967;Pithecophaga jefferyi;2017-11-01
4187;Philippine eagle;19177;Pithecophaga jefferyi;2017-12-01
4188;Philippine eagle;28684;Pithecophaga jefferyi;2018-01-01
4189;Philippine eagle;25252;Pithecophaga jefferyi;2018-02-01
4190;Philippine eagle;27113;Pithecophaga jefferyi;2018-03-01
4191;Philippine eagle;22430;Pithecophaga jefferyi;2018-04-01
4192;Philippine eagle;19469;Pithecophaga jefferyi;2018-05-01
4193;Philippine eagle;21928;Pithecophaga jefferyi;2018-06-01
4194;Philippine eagle;29755;Pithecophaga jefferyi;2018-07-01
4195;Philippine eagle;27759;Pithecophaga jefferyi;2018-08-01
4196;Philippine eagle;21580;Pithecophaga jefferyi;2018-09-01
4197;Philippine eagle;24089;Pithecophaga jefferyi;2018-10-01
4198;Philippine eagle;17532;Pithecophaga jefferyi;2018-11-01
4199;Philippine eagle;16334;Pithecophaga jefferyi;2018-12-01
4200;Philippine eagle;22242;Pithecophaga jefferyi;2019-01-01
4201;Philippine eagle;30856;Pithecophaga jefferyi;2019-02-01
4202;Philippine eagle;24140;Pithecophaga jefferyi;2019-03-01
4203;Philippine eagle;27699;Pithecophaga jefferyi;2019-04-01
4204;Philippine eagle;21504;Pithecophaga jefferyi;2019-05-01
4205;Philippine eagle;22777;Pithecophaga jefferyi;2019-06-01
4206;Philippine eagle;24800;Pithecophaga jefferyi;2019-07-01
4207;Philippine eagle;22648;Pithecophaga jefferyi;2019-08-01
4208;Philippine eagle;21062;Pithecophaga jefferyi;2019-09-01
4209;Philippine eagle;28290;Pithecophaga jefferyi;2019-10-01
4210;Philippine eagle;20437;Pithecophaga jefferyi;2019-11-01
4211;Philippine eagle;22792;Pithecophaga jefferyi;2019-12-01
4212;Philippine eagle;20447;Pithecophaga jefferyi;2020-01-01
4213;Philippine eagle;20020;Pithecophaga jefferyi;2020-02-01
4214;Philippine eagle;20527;Pithecophaga jefferyi;2020-03-01
4215;Philippine eagle;22134;Pithecophaga jefferyi;2020-04-01
4216;Philippine eagle;21632;Pithecophaga jefferyi;2020-05-01
4217;Philippine eagle;21502;Pithecophaga jefferyi;2020-06-01
4218;Philippine eagle;19931;Pithecophaga jefferyi;2020-07-01
4219;Philippine eagle;20508;Pithecophaga jefferyi;2020-08-01
4220;Philippine eagle;22734;Pithecophaga jefferyi;2020-09-01
4221;Philippine eagle;28803;Pithecophaga jefferyi;2020-10-01
4222;Philippine eagle;24697;Pithecophaga jefferyi;2020-11-01
4223;Philippine eagle;23455;Pithecophaga jefferyi;2020-12-01
4224;Tarai gray langur;255;Semnopithecus hector;2015-07-01
4225;Tarai gray langur;306;Semnopithecus hector;2015-08-01
4226;Tarai gray langur;327;Semnopithecus hector;2015-09-01
4227;Tarai gray langur;301;Semnopithecus hector;2015-10-01
4228;Tarai gray langur;257;Semnopithecus hector;2015-11-01
4229;Tarai gray langur;274;Semnopithecus hector;2015-12-01
4230;Tarai gray langur;308;Semnopithecus hector;2016-01-01
4231;Tarai gray langur;300;Semnopithecus hector;2016-02-01
4232;Tarai gray langur;326;Semnopithecus hector;2016-03-01
4233;Tarai gray langur;320;Semnopithecus hector;2016-04-01
4234;Tarai gray langur;297;Semnopithecus hector;2016-05-01
4235;Tarai gray langur;310;Semnopithecus hector;2016-06-01
4236;Tarai gray langur;272;Semnopithecus hector;2016-07-01
4237;Tarai gray langur;283;Semnopithecus hector;2016-08-01
4238;Tarai gray langur;280;Semnopithecus hector;2016-09-01
4239;Tarai gray langur;284;Semnopithecus hector;2016-10-01
4240;Tarai gray langur;290;Semnopithecus hector;2016-11-01
4241;Tarai gray langur;286;Semnopithecus hector;2016-12-01
4242;Tarai gray langur;323;Semnopithecus hector;2017-01-01
4243;Tarai gray langur;300;Semnopithecus hector;2017-02-01
4244;Tarai gray langur;290;Semnopithecus hector;2017-03-01
4245;Tarai gray langur;298;Semnopithecus hector;2017-04-01
4246;Tarai gray langur;293;Semnopithecus hector;2017-05-01
4247;Tarai gray langur;258;Semnopithecus hector;2017-06-01
4248;Tarai gray langur;285;Semnopithecus hector;2017-07-01
4249;Tarai gray langur;286;Semnopithecus hector;2017-08-01
4250;Tarai gray langur;254;Semnopithecus hector;2017-09-01
4251;Tarai gray langur;338;Semnopithecus hector;2017-10-01
4252;Tarai gray langur;285;Semnopithecus hector;2017-11-01
4253;Tarai gray langur;261;Semnopithecus hector;2017-12-01
4254;Tarai gray langur;364;Semnopithecus hector;2018-01-01
4255;Tarai gray langur;258;Semnopithecus hector;2018-02-01
4256;Tarai gray langur;348;Semnopithecus hector;2018-03-01
4257;Tarai gray langur;325;Semnopithecus hector;2018-04-01
4258;Tarai gray langur;265;Semnopithecus hector;2018-05-01
4259;Tarai gray langur;225;Semnopithecus hector;2018-06-01
4260;Tarai gray langur;247;Semnopithecus hector;2018-07-01
4261;Tarai gray langur;254;Semnopithecus hector;2018-08-01
4262;Tarai gray langur;247;Semnopithecus hector;2018-09-01
4263;Tarai gray langur;248;Semnopithecus hector;2018-10-01
4264;Tarai gray langur;286;Semnopithecus hector;2018-11-01
4265;Tarai gray langur;339;Semnopithecus hector;2018-12-01
4266;Tarai gray langur;290;Semnopithecus hector;2019-01-01
4267;Tarai gray langur;274;Semnopithecus hector;2019-02-01
4268;Tarai gray langur;318;Semnopithecus hector;2019-03-01
4269;Tarai gray langur;336;Semnopithecus hector;2019-04-01
4270;Tarai gray langur;286;Semnopithecus hector;2019-05-01
4271;Tarai gray langur;242;Semnopithecus hector;2019-06-01
4272;Tarai gray langur;295;Semnopithecus hector;2019-07-01
4273;Tarai gray langur;291;Semnopithecus hector;2019-08-01
4274;Tarai gray langur;301;Semnopithecus hector;2019-09-01
4275;Tarai gray langur;355;Semnopithecus hector;2019-10-01
4276;Tarai gray langur;334;Semnopithecus hector;2019-11-01
4277;Tarai gray langur;326;Semnopithecus hector;2019-12-01
4278;Tarai gray langur;338;Semnopithecus hector;2020-01-01
4279;Tarai gray langur;342;Semnopithecus hector;2020-02-01
4280;Tarai gray langur;349;Semnopithecus hector;2020-03-01
4281;Tarai gray langur;433;Semnopithecus hector;2020-04-01
4282;Tarai gray langur;400;Semnopithecus hector;2020-05-01
4283;Tarai gray langur;400;Semnopithecus hector;2020-06-01
4284;Tarai gray langur;292;Semnopithecus hector;2020-07-01
4285;Tarai gray langur;281;Semnopithecus hector;2020-08-01
4286;Tarai gray langur;282;Semnopithecus hector;2020-09-01
4287;Tarai gray langur;301;Semnopithecus hector;2020-10-01
4288;Tarai gray langur;314;Semnopithecus hector;2020-11-01
4289;Tarai gray langur;579;Semnopithecus hector;2020-12-01
4290;Red-shanked douc;859;Pygathrix nemaeus;2015-07-01
4291;Red-shanked douc;1049;Pygathrix nemaeus;2015-08-01
4292;Red-shanked douc;994;Pygathrix nemaeus;2015-09-01
4293;Red-shanked douc;1203;Pygathrix nemaeus;2015-10-01
4294;Red-shanked douc;1261;Pygathrix nemaeus;2015-11-01
4295;Red-shanked douc;1288;Pygathrix nemaeus;2015-12-01
4296;Red-shanked douc;1256;Pygathrix nemaeus;2016-01-01
4297;Red-shanked douc;1233;Pygathrix nemaeus;2016-02-01
4298;Red-shanked douc;1595;Pygathrix nemaeus;2016-03-01
4299;Red-shanked douc;1379;Pygathrix nemaeus;2016-04-01
4300;Red-shanked douc;1387;Pygathrix nemaeus;2016-05-01
4301;Red-shanked douc;1047;Pygathrix nemaeus;2016-06-01
4302;Red-shanked douc;1771;Pygathrix nemaeus;2016-07-01
4303;Red-shanked douc;1178;Pygathrix nemaeus;2016-08-01
4304;Red-shanked douc;1384;Pygathrix nemaeus;2016-09-01
4305;Red-shanked douc;1410;Pygathrix nemaeus;2016-10-01
4306;Red-shanked douc;1511;Pygathrix nemaeus;2016-11-01
4307;Red-shanked douc;1578;Pygathrix nemaeus;2016-12-01
4308;Red-shanked douc;1362;Pygathrix nemaeus;2017-01-01
4309;Red-shanked douc;1350;Pygathrix nemaeus;2017-02-01
4310;Red-shanked douc;1276;Pygathrix nemaeus;2017-03-01
4311;Red-shanked douc;1288;Pygathrix nemaeus;2017-04-01
4312;Red-shanked douc;1445;Pygathrix nemaeus;2017-05-01
4313;Red-shanked douc;1088;Pygathrix nemaeus;2017-06-01
4314;Red-shanked douc;1120;Pygathrix nemaeus;2017-07-01
4315;Red-shanked douc;1651;Pygathrix nemaeus;2017-08-01
4316;Red-shanked douc;1436;Pygathrix nemaeus;2017-09-01
4317;Red-shanked douc;1399;Pygathrix nemaeus;2017-10-01
4318;Red-shanked douc;1264;Pygathrix nemaeus;2017-11-01
4319;Red-shanked douc;1102;Pygathrix nemaeus;2017-12-01
4320;Red-shanked douc;1359;Pygathrix nemaeus;2018-01-01
4321;Red-shanked douc;1309;Pygathrix nemaeus;2018-02-01
4322;Red-shanked douc;1706;Pygathrix nemaeus;2018-03-01
4323;Red-shanked douc;1453;Pygathrix nemaeus;2018-04-01
4324;Red-shanked douc;1367;Pygathrix nemaeus;2018-05-01
4325;Red-shanked douc;1250;Pygathrix nemaeus;2018-06-01
4326;Red-shanked douc;1527;Pygathrix nemaeus;2018-07-01
4327;Red-shanked douc;1239;Pygathrix nemaeus;2018-08-01
4328;Red-shanked douc;1518;Pygathrix nemaeus;2018-09-01
4329;Red-shanked douc;1398;Pygathrix nemaeus;2018-10-01
4330;Red-shanked douc;1513;Pygathrix nemaeus;2018-11-01
4331;Red-shanked douc;1670;Pygathrix nemaeus;2018-12-01
4332;Red-shanked douc;8420;Pygathrix nemaeus;2019-01-01
4333;Red-shanked douc;2836;Pygathrix nemaeus;2019-02-01
4334;Red-shanked douc;3369;Pygathrix nemaeus;2019-03-01
4335;Red-shanked douc;2292;Pygathrix nemaeus;2019-04-01
4336;Red-shanked douc;2268;Pygathrix nemaeus;2019-05-01
4337;Red-shanked douc;2123;Pygathrix nemaeus;2019-06-01
4338;Red-shanked douc;2428;Pygathrix nemaeus;2019-07-01
4339;Red-shanked douc;2197;Pygathrix nemaeus;2019-08-01
4340;Red-shanked douc;2672;Pygathrix nemaeus;2019-09-01
4341;Red-shanked douc;2776;Pygathrix nemaeus;2019-10-01
4342;Red-shanked douc;2361;Pygathrix nemaeus;2019-11-01
4343;Red-shanked douc;6703;Pygathrix nemaeus;2019-12-01
4344;Red-shanked douc;2212;Pygathrix nemaeus;2020-01-01
4345;Red-shanked douc;3390;Pygathrix nemaeus;2020-02-01
4346;Red-shanked douc;7654;Pygathrix nemaeus;2020-03-01
4347;Red-shanked douc;4065;Pygathrix nemaeus;2020-04-01
4348;Red-shanked douc;3254;Pygathrix nemaeus;2020-05-01
4349;Red-shanked douc;2366;Pygathrix nemaeus;2020-06-01
4350;Red-shanked douc;2025;Pygathrix nemaeus;2020-07-01
4351;Red-shanked douc;2823;Pygathrix nemaeus;2020-08-01
4352;Red-shanked douc;2380;Pygathrix nemaeus;2020-09-01
4353;Red-shanked douc;8213;Pygathrix nemaeus;2020-10-01
4354;Red-shanked douc;7367;Pygathrix nemaeus;2020-11-01
4355;Red-shanked douc;3775;Pygathrix nemaeus;2020-12-01
4356;White rhinoceros;45068;Ceratotherium simum;2015-07-01
4357;White rhinoceros;36757;Ceratotherium simum;2015-08-01
4358;White rhinoceros;23304;Ceratotherium simum;2015-09-01
4359;White rhinoceros;23437;Ceratotherium simum;2015-10-01
4360;White rhinoceros;55266;Ceratotherium simum;2015-11-01
4361;White rhinoceros;28519;Ceratotherium simum;2015-12-01
4362;White rhinoceros;33569;Ceratotherium simum;2016-01-01
4363;White rhinoceros;29663;Ceratotherium simum;2016-02-01
4364;White rhinoceros;27628;Ceratotherium simum;2016-03-01
4365;White rhinoceros;31797;Ceratotherium simum;2016-04-01
4366;White rhinoceros;32247;Ceratotherium simum;2016-05-01
4367;White rhinoceros;23711;Ceratotherium simum;2016-06-01
4368;White rhinoceros;21443;Ceratotherium simum;2016-07-01
4369;White rhinoceros;21898;Ceratotherium simum;2016-08-01
4370;White rhinoceros;24296;Ceratotherium simum;2016-09-01
4371;White rhinoceros;22795;Ceratotherium simum;2016-10-01
4372;White rhinoceros;22966;Ceratotherium simum;2016-11-01
4373;White rhinoceros;22537;Ceratotherium simum;2016-12-01
4374;White rhinoceros;22764;Ceratotherium simum;2017-01-01
4375;White rhinoceros;28210;Ceratotherium simum;2017-02-01
4376;White rhinoceros;35089;Ceratotherium simum;2017-03-01
4377;White rhinoceros;30124;Ceratotherium simum;2017-04-01
4378;White rhinoceros;26434;Ceratotherium simum;2017-05-01
4379;White rhinoceros;22732;Ceratotherium simum;2017-06-01
4380;White rhinoceros;21764;Ceratotherium simum;2017-07-01
4381;White rhinoceros;18968;Ceratotherium simum;2017-08-01
4382;White rhinoceros;22237;Ceratotherium simum;2017-09-01
4383;White rhinoceros;20469;Ceratotherium simum;2017-10-01
4384;White rhinoceros;29153;Ceratotherium simum;2017-11-01
4385;White rhinoceros;22883;Ceratotherium simum;2017-12-01
4386;White rhinoceros;28165;Ceratotherium simum;2018-01-01
