scientific_name;GPE;GPE
Sousa chinensis;Coloane;2
Sousa chinensis;Dolphin Island;2
Sousa chinensis;Gorai;2
Sousa chinensis;HONG KONG;2
Sousa chinensis;India;2
Sousa chinensis;Irrawaddy;2
Sousa chinensis;Moheshkhali Island;2
Sousa chinensis;Nagothane;2
Sousa chinensis;Peshwas;2
Sousa chinensis;SINGAPORE;2
Sousa chinensis;SMRU;2
Sousa chinensis;Sindhudurg;2
Sousa chinensis;Williamsburg;2
Sousa chinensis;new moon nights;2
Sousa chinensis;the Hong Kong;2
Sousa chinensis;Aksa;1
Sousa chinensis;Aksa beach;1
Sousa chinensis;Alaska;1
Sousa chinensis;Australia;1
Sousa chinensis;Beijing;1
Sousa chinensis;Bengaluru;1
Sousa chinensis;Bhuigaon;1
Sousa chinensis;Bhuigaon beach;1
Sousa chinensis;Boisar;1
Sousa chinensis;Boulder;1
Sousa chinensis;Britain;1
Sousa chinensis;Canada;1
Sousa chinensis;Daboli;1
Sousa chinensis;Dahanu;1
Sousa chinensis;Dapoli;1
Sousa chinensis;Darjeeling;1
Sousa chinensis;Fujian Province;1
Sousa chinensis;Gadchiroli;1
Sousa chinensis;Ganesha;1
Sousa chinensis;Gowanus;1
Sousa chinensis;Guangzhou;1
Sousa chinensis;Hawaii;1
Sousa chinensis;Hong Kong Customs;1
Sousa chinensis;Hong Kong DolphinWatch;1
Sousa chinensis;Hong Kong SolarSoundSystem;1
Sousa chinensis;Japan;1
Sousa chinensis;Jiangmen;1
Sousa chinensis;Juhu Beach;1
Sousa chinensis;Karnataka;1
Sousa chinensis;Keilem;1
Sousa chinensis;Kenya;1
Sousa chinensis;Korea;1
Sousa chinensis;Kusu Island;1
Sousa chinensis;Labrador Park;1
Sousa chinensis;Madban;1
Sousa chinensis;Mahrashtra;1
Sousa chinensis;Malaysia;1
Sousa chinensis;Manipur;1
Sousa chinensis;Mobile;1
Sousa chinensis;Moheshkhali;1
Sousa chinensis;Nanshui;1
Sousa chinensis;Naxal;1
Sousa chinensis;New Delhi;1
Sousa chinensis;New York;1
Sousa chinensis;Ningde City;1
Sousa chinensis;North Lantau;1
Sousa chinensis;Northwest;1
Sousa chinensis;Ocean Park;1
Sousa chinensis;Palghar;1
Sousa chinensis;Palm Beach;1
Sousa chinensis;Pasir Panjang;1
Sousa chinensis;Pennsylvania;1
Sousa chinensis;Philadelphia;1
Sousa chinensis;Pittsburgh;1
Sousa chinensis;Pulau Ubin;1
Sousa chinensis;Pune garden;1
Sousa chinensis;Saint Laurent;1
Sousa chinensis;Sandwip;1
Sousa chinensis;Sentosa;1
Sousa chinensis;Shantou;1
Sousa chinensis;Shimoga;1
Sousa chinensis;Solomon Islands;1
Sousa chinensis;Sun Beach;1
Sousa chinensis;Sydney;1
Sousa chinensis;Taiwan;1
Sousa chinensis;Tamil;1
Sousa chinensis;The Hong Kong;1
Sousa chinensis;The Hong Kong-Zhuhai-Macau Bridge;1
Sousa chinensis;The Zhuhai Ocean;1
Sousa chinensis;Tiruchendur;1
Sousa chinensis;Tong Fuk;1
Sousa chinensis;Tung Chung;1
Sousa chinensis;Uttan;1
Sousa chinensis;Velas;1
Sousa chinensis;Venice;1
Sousa chinensis;Zhong;1
Sousa chinensis;india;1
Sousa chinensis;nullah;1
Sousa chinensis;whale ivory;1
Sousa plumbea;India;24
Sousa plumbea;Goa;23
Sousa plumbea;Mumbai;19
Sousa plumbea;South Africa;15
Sousa plumbea;China;8
Sousa plumbea;Karnataka;6
Sousa plumbea;Malvan;6
Sousa plumbea;mumbai;5
Sousa plumbea;Abu Dhabi;4
Sousa plumbea;Australia;4
Sousa plumbea;Balochistan;4
Sousa plumbea;Kenya;4
Sousa plumbea;North Goa;4
Sousa plumbea;Sindhudurg;4
Sousa plumbea;Tanzania;4
Sousa plumbea;Versova Beach;4
Sousa plumbea;Zhong;4
Sousa plumbea;East Africa;3
Sousa plumbea;Ganga;3
Sousa plumbea;Mozambique;3
Sousa plumbea;Pemba;3
Sousa plumbea;Betalbatim;2
Sousa plumbea;Feisha Village;2
Sousa plumbea;KwaZulu-Natal;2
Sousa plumbea;Mongabay;2
Sousa plumbea;Morjim;2
Sousa plumbea;Nanshui Town;2
Sousa plumbea;New Guinea;2
Sousa plumbea;Pakistan;2
Sousa plumbea;Ponta;2
Sousa plumbea;South Africa’s;2
Sousa plumbea;Thane;2
Sousa plumbea;Vasai;2
Sousa plumbea;east Africa;2
Sousa plumbea;south Goa;2
Sousa plumbea;Abu Dhabi’s;1
Sousa plumbea;Andhra Pradesh;1
Sousa plumbea;Balochi;1
Sousa plumbea;Barcelona;1
Sousa plumbea;Cavelossim;1
Sousa plumbea;Diu;1
Sousa plumbea;Gateway;1
Sousa plumbea;Germany;1
Sousa plumbea;Guangdong Province;1
Sousa plumbea;Gujarat;1
Sousa plumbea;Gururaja K.V.;1
Sousa plumbea;Karachi;1
Sousa plumbea;Kerala;1
Sousa plumbea;Kilwa;1
Sousa plumbea;KwaZulu;1
Sousa plumbea;Lobomycosis;1
Sousa plumbea;Miramar Beach;1
Sousa plumbea;Mossel Bay;1
Sousa plumbea;Mumbaikars;1
Sousa plumbea;Namibia;1
Sousa plumbea;Netherlands;1
Sousa plumbea;Odisha;1
Sousa plumbea;Ouro;1
Sousa plumbea;Peninsular India;1
Sousa plumbea;Puducherry;1
Sousa plumbea;Ratnagiri;1
Sousa plumbea;Raven;1
Sousa plumbea;Sindhi;1
Sousa plumbea;Somalia;1
Sousa plumbea;South Africa Sea;1
Sousa plumbea;Spain;1
Sousa plumbea;Tamil Nadu;1
Sousa plumbea;Tarkarli;1
Sousa plumbea;UK;1
Sousa plumbea;West Bengal;1
Sousa plumbea;Zhuhai;1
Sousa plumbea;Zhuhai City Community;1
Sousa plumbea;central Goa;1
Sousa plumbea;the United Kingdom;1
Sousa sahulensis;Australia;17
Sousa sahulensis;Brisbane;4
Sousa sahulensis;Darwin Harbour;3
Sousa sahulensis;Queensland;3
Sousa sahulensis;Gulf Province;2
Sousa sahulensis;Moreton Bay;2
Sousa sahulensis;New Guinea;2
Sousa sahulensis;America;1
Sousa sahulensis;Australasia;1
Sousa sahulensis;Bali;1
Sousa sahulensis;Belgium;1
Sousa sahulensis;Bismark;1
Sousa sahulensis;Britain;1
Sousa sahulensis;Chile;1
Sousa sahulensis;Hong Kong;1
Sousa sahulensis;Indonesia;1
Sousa sahulensis;Lombok;1
Sousa sahulensis;Mallorca;1
Sousa sahulensis;Papua New Guinea;1
Sousa sahulensis;Perth;1
Sousa sahulensis;Puerto Rico;1
Sousa sahulensis;South Africa;1
Sousa sahulensis;Sydney;1
Sousa sahulensis;U.S.;1
Sousa sahulensis;US;1
Sousa sahulensis;Venice;1
Sousa sahulensis;WA;1
Sousa teuszii;Australia;13
Sousa teuszii;Mexico;13
Sousa teuszii;Brazil;12
Sousa teuszii;San Felipe;7
Sousa teuszii;California;6
Sousa teuszii;Sri Lanka;6
Sousa teuszii;Thailand;6
Sousa teuszii;West Africa;6
Sousa teuszii;China;4
Sousa teuszii;Madagascar;4
Sousa teuszii;San Diego;4
Sousa teuszii;Senegal;4
Sousa teuszii;Vietnam;4
Sousa teuszii;panga;4
Sousa teuszii;Cambodia;3
Sousa teuszii;Ecuador;3
Sousa teuszii;India;3
Sousa teuszii;Indonesia;3
Sousa teuszii;Lombok;3
Sousa teuszii;Philippines;3
Sousa teuszii;Zambia;3
Sousa teuszii;Amsterdam;2
Sousa teuszii;Angola;2
Sousa teuszii;Cape Melville;2
Sousa teuszii;Carolina;2
Sousa teuszii;Colombia;2
Sousa teuszii;Costa Rica;2
Sousa teuszii;DRC;2
Sousa teuszii;El Nido;2
Sousa teuszii;Guatemala;2
Sousa teuszii;New Guinea;2
Sousa teuszii;New Zealand’s;2
Sousa teuszii;Peru;2
Sousa teuszii;Queensland;2
Sousa teuszii;South Sudan;2
Sousa teuszii;U.S.;2
Sousa teuszii;West Africa’s;2
Sousa teuszii;corvina;2
Sousa teuszii;totoaba;2
Sousa teuszii;America;1
Sousa teuszii;Arampaima;1
Sousa teuszii;Bakersfield;1
Sousa teuszii;Bangkok;1
Sousa teuszii;Brazzaville;1
Sousa teuszii;Calexico;1
Sousa teuszii;Carolinas;1
Sousa teuszii;Cerrado;1
Sousa teuszii;Congo;1
Sousa teuszii;D.C.;1
Sousa teuszii;Daosavanh;1
Sousa teuszii;Daosavanh Sanamxay;1
Sousa teuszii;Gabon;1
Sousa teuszii;Guinea-Bissau;1
Sousa teuszii;Guyana;1
Sousa teuszii;Halmahera;1
Sousa teuszii;Hollywood;1
Sousa teuszii;Hong Kong;1
Sousa teuszii;Irrawaddy;1
Sousa teuszii;Japan;1
Sousa teuszii;La Salada;1
Sousa teuszii;Las Vegas;1
Sousa teuszii;London;1
Sousa teuszii;Los Angeles;1
Sousa teuszii;Los Baños;1
Sousa teuszii;Madeira;1
Sousa teuszii;Miami;1
Sousa teuszii;Mongabay;1
Sousa teuszii;Myanmar;1
Sousa teuszii;Namibia;1
Sousa teuszii;New Caledonia;1
Sousa teuszii;New Jersey;1
Sousa teuszii;New South Wales;1
Sousa teuszii;New Zealand;1
Sousa teuszii;Newport;1
Sousa teuszii;Pernambuco;1
Sousa teuszii;Phnom Penh;1
Sousa teuszii;Pinta Island;1
Sousa teuszii;Sanamxay;1
Sousa teuszii;Santa Clara;1
Sousa teuszii;Sri Lanka’s;1
Sousa teuszii;St. Helena;1
Sousa teuszii;Sweden;1
Sousa teuszii;Texas;1
Sousa teuszii;The Gambia;1
Sousa teuszii;Tokyo;1
Sousa teuszii;Tolicetti;1
Sousa teuszii;Turu Falls;1
Sousa teuszii;US;1
Sousa teuszii;Ukraine;1
Sousa teuszii;Vanuatu;1
Sousa teuszii;Walvis Bay;1
Sousa teuszii;Washington;1
Sousa teuszii;Western Africa;1
Sousa teuszii;Western Africa’s;1
Sousa teuszii;Wisconsin;1
Sousa teuszii;Zalophus;1
Sousa teuszii;chaktomuk;1
Sousa teuszii;magicus;1
Sousa teuszii;riviera;1
Sousa teuszii;the Baja Peninsula;1
Sousa teuszii;the Democratic Republic of Congo;1
Sousa teuszii;the Democratic Republic of the Congo;1
Sousa teuszii;the Republic of Congo;1
Sousa teuszii;the Republic of the Congo;1
Sousa teuszii;the United States;1
Tremarctos ornatus;Peru;79
Tremarctos ornatus;Colombia;64
Tremarctos ornatus;Alba;43
Tremarctos ornatus;Bolivia;32
Tremarctos ornatus;Quito;21
Tremarctos ornatus;Ecuador;17
Tremarctos ornatus;Venezuela;14
Tremarctos ornatus;Chaska;13
Tremarctos ornatus;Mongabay;13
Tremarctos ornatus;Argentina;11
Tremarctos ornatus;Bouba;11
Tremarctos ornatus;Dominga;9
Tremarctos ornatus;Machu Picchu;9
Tremarctos ornatus;New York City;8
Tremarctos ornatus;Paisley;8
Tremarctos ornatus;Mexico;7
Tremarctos ornatus;UK;7
Tremarctos ornatus;Lima;6
Tremarctos ornatus;France;5
Tremarctos ornatus;Alaska;4
Tremarctos ornatus;Australia;4
Tremarctos ornatus;Bogota;4
Tremarctos ornatus;Brazil;4
Tremarctos ornatus;Britain;4
Tremarctos ornatus;Chachapoyas;4
Tremarctos ornatus;Chiclayo;4
Tremarctos ornatus;London;4
Tremarctos ornatus;Monrovia;4
Tremarctos ornatus;New York;4
Tremarctos ornatus;Pampa Hermosa;4
Tremarctos ornatus;Salisbury;4
Tremarctos ornatus;U.S.;4
Tremarctos ornatus;America;3
Tremarctos ornatus;Antioquia;3
Tremarctos ornatus;Belize;3
Tremarctos ornatus;Bogotá;3
Tremarctos ornatus;Cundinamarca;3
Tremarctos ornatus;Florida;3
Tremarctos ornatus;Junín;3
Tremarctos ornatus;Maquipucuna;3
Tremarctos ornatus;Oklahoma;3
Tremarctos ornatus;Patagonia;3
Tremarctos ornatus;Queens;3
Tremarctos ornatus;San Antonio;3
Tremarctos ornatus;San Diego;3
Tremarctos ornatus;Ariz.;2
Tremarctos ornatus;Calif.;2
Tremarctos ornatus;California;2
Tremarctos ornatus;Chicago;2
Tremarctos ornatus;Connecticut;2
Tremarctos ornatus;El Niño;2
Tremarctos ornatus;England;2
Tremarctos ornatus;Illinois;2
Tremarctos ornatus;India;2
Tremarctos ornatus;Lambayeque;2
Tremarctos ornatus;Missoula County;2
Tremarctos ornatus;NY;2
Tremarctos ornatus;Nepal;2
Tremarctos ornatus;Patty;2
Tremarctos ornatus;San Martín;2
Tremarctos ornatus;Santander;2
Tremarctos ornatus;TUCSON;2
Tremarctos ornatus;US;2
Tremarctos ornatus;Washington;2
Tremarctos ornatus;the Iguaçu Falls;2
Tremarctos ornatus;Alabama;1
Tremarctos ornatus;Albán;1
Tremarctos ornatus;Attenborough;1
Tremarctos ornatus;BOGOTA;1
Tremarctos ornatus;Bangladesh;1
Tremarctos ornatus;Barranquilla;1
Tremarctos ornatus;Bhutan;1
Tremarctos ornatus;Borneo;1
Tremarctos ornatus;Boston;1
Tremarctos ornatus;CA;1
Tremarctos ornatus;Cajamarca;1
Tremarctos ornatus;Calabaza;1
Tremarctos ornatus;Canada;1
Tremarctos ornatus;Cebus;1
Tremarctos ornatus;Chester Zoo's;1
Tremarctos ornatus;China;1
Tremarctos ornatus;Chuza;1
Tremarctos ornatus;Columbia;1
Tremarctos ornatus;DC;1
Tremarctos ornatus;Dinomys;1
Tremarctos ornatus;Enhorabuena;1
Tremarctos ornatus;Entry Village’s;1
Tremarctos ornatus;Germany;1
Tremarctos ornatus;Gritto;1
Tremarctos ornatus;Guanaco;1
Tremarctos ornatus;HARTFORD;1
Tremarctos ornatus;HOUSTON;1
Tremarctos ornatus;Humboldt;1
Tremarctos ornatus;Ictonyx;1
Tremarctos ornatus;Indonesia;1
Tremarctos ornatus;Italy;1
Tremarctos ornatus;Jefa;1
Tremarctos ornatus;Johnson City;1
Tremarctos ornatus;José Vallejos;1
Tremarctos ornatus;Kenya;1
Tremarctos ornatus;Kodiak;1
Tremarctos ornatus;La Plata City;1
Tremarctos ornatus;Lacandon;1
Tremarctos ornatus;Los Angeles;1
Tremarctos ornatus;MA;1
Tremarctos ornatus;McHugh;1
Tremarctos ornatus;Medellin;1
Tremarctos ornatus;Miami;1
Tremarctos ornatus;Milagro;1
Tremarctos ornatus;Monterredondo;1
Tremarctos ornatus;Mourad;1
Tremarctos ornatus;NYC;1
Tremarctos ornatus;Nashville;1
Tremarctos ornatus;Natick;1
Tremarctos ornatus;National Park;1
Tremarctos ornatus;"New York City

";1
Tremarctos ornatus;Norway;1
Tremarctos ornatus;Oxapampa;1
Tremarctos ornatus;Pinocchio;1
Tremarctos ornatus;Rock;1
Tremarctos ornatus;Romania;1
Tremarctos ornatus;SAN;1
Tremarctos ornatus;San Francisco;1
Tremarctos ornatus;San Martin;1
Tremarctos ornatus;San Rafael;1
Tremarctos ornatus;Santa Cruz de la Sierra;1
Tremarctos ornatus;Seattle;1
Tremarctos ornatus;Serengeti;1
Tremarctos ornatus;Simacota;1
Tremarctos ornatus;Sri Lanka;1
Tremarctos ornatus;Sullivan County;1
Tremarctos ornatus;Suriname;1
Tremarctos ornatus;Tarija;1
Tremarctos ornatus;Tucson;1
Tremarctos ornatus;Tulsa;1
Tremarctos ornatus;U.K.;1
Tremarctos ornatus;Vallejos;1
Tremarctos ornatus;WA;1
Tremarctos ornatus;Wappingers Falls;1
Tremarctos ornatus;Washington D.C;1
Tremarctos ornatus;West Virginia;1
Tremarctos ornatus;Yucatán;1
Tremarctos ornatus;Zoo Duisburg;1
Tremarctos ornatus;amistakehasbeenmade;1
Tremarctos ornatus;binturongs;1
Tremarctos ornatus;floridanus;1
Tremarctos ornatus;the Iguazú Falls;1
Tremarctos ornatus;the Municipality of Pítipo;1
Tremarctos ornatus;the United States;1
Tremarctos ornatus;~€12;1
Ursus arctos;Montana;51
Ursus arctos;Alaska;37
Ursus arctos;Wyoming;15
Ursus arctos;U.S.;12
Ursus arctos;Anchorage;9
Ursus arctos;Canada;9
Ursus arctos;Tongass;9
Ursus arctos;Yellowstone;9
Ursus arctos;Mali;8
Ursus arctos;Idaho;7
Ursus arctos;Banff;6
Ursus arctos;Kodiak;6
Ursus arctos;McNeil;6
Ursus arctos;Pakistan;5
Ursus arctos;Petersburg;5
Ursus arctos;Spain;5
Ursus arctos;Armenia;4
Ursus arctos;British Columbia;4
Ursus arctos;California;4
Ursus arctos;China;4
Ursus arctos;Deosai;4
Ursus arctos;Helena;4
Ursus arctos;Juneau;4
Ursus arctos;North Carolina;4
Ursus arctos;Shimla;4
Ursus arctos;Amakdedori Beach;3
Ursus arctos;America;3
Ursus arctos;Brooks Falls;3
Ursus arctos;Glacier;3
Ursus arctos;Ketchikan;3
Ursus arctos;Lompoc;3
Ursus arctos;Nome;3
Ursus arctos;Sadpara;3
Ursus arctos;Sitka;3
Ursus arctos;West Davis;3
Ursus arctos;West Pond;3
Ursus arctos;the United States;3
Ursus arctos;Alberta;2
Ursus arctos;Arizona;2
Ursus arctos;Asheville;2
Ursus arctos;Catalonia;2
Ursus arctos;Cook Inlet;2
Ursus arctos;Fairbanks;2
Ursus arctos;Galicia;2
Ursus arctos;Goiat;2
Ursus arctos;Italy;2
Ursus arctos;McNeil Falls;2
Ursus arctos;Mount Ripinsky;2
Ursus arctos;Skardu;2
Ursus arctos;Trump;2
Ursus arctos;Vancouver;2
Ursus arctos;Vancouver Island;2
Ursus arctos;Washington;2
Ursus arctos;Wrangell;2
Ursus arctos;Wyo.;2
Ursus arctos;Absaroka;1
Ursus arctos;Alaskans;1
Ursus arctos;Amakdedori Creek;1
Ursus arctos;Aragón;1
Ursus arctos;Augusta;1
Ursus arctos;B.C.;1
Ursus arctos;BOSTON;1
Ursus arctos;Baltistan;1
Ursus arctos;Beach;1
Ursus arctos;Billings;1
Ursus arctos;Biokovo;1
Ursus arctos;Blackrock District;1
Ursus arctos;Boston;1
Ursus arctos;Broughton;1
Ursus arctos;Broughton Archipelago;1
Ursus arctos;Calif.;1
Ursus arctos;Chichagof Islands;1
Ursus arctos;Chugiak;1
Ursus arctos;Columbia Falls;1
Ursus arctos;Condon;1
Ursus arctos;Croatia;1
Ursus arctos;DARRINGTON;1
Ursus arctos;Eureka;1
Ursus arctos;Flagstaff;1
Ursus arctos;Flathead County;1
Ursus arctos;France;1
Ursus arctos;Gallatin County;1
Ursus arctos;Gansu;1
Ursus arctos;Gilgit Baltistan;1
Ursus arctos;Gilgit-Baltistan;1
Ursus arctos;Gravelly;1
Ursus arctos;Greenbelt;1
Ursus arctos;Gujranwala;1
Ursus arctos;Hanson Island;1
Ursus arctos;Himalayan;1
Ursus arctos;Houston;1
Ursus arctos;Ireland;1
Ursus arctos;Islamabad;1
Ursus arctos;JACKSON;1
Ursus arctos;Jackson Hole;1
Ursus arctos;Jade;1
Ursus arctos;Katmai;1
Ursus arctos;Khyber Pakhtunkhwa;1
Ursus arctos;Koksar;1
Ursus arctos;Kufri;1
Ursus arctos;Kumarsain;1
Ursus arctos;Kupreanof;1
Ursus arctos;Les;1
Ursus arctos;Logging Creek;1
Ursus arctos;Maine;1
Ursus arctos;Manhattan;1
Ursus arctos;Mapelin;1
Ursus arctos;Missoula;1
Ursus arctos;Mongabay;1
Ursus arctos;Moraine Creek;1
Ursus arctos;Moran;1
Ursus arctos;New York City;1
Ursus arctos;Oregon;1
Ursus arctos;Oregonian;1
Ursus arctos;Ourense province;1
Ursus arctos;Ousel Falls;1
Ursus arctos;Palmer;1
Ursus arctos;Pebble;1
Ursus arctos;Peshawar;1
Ursus arctos;Poland;1
Ursus arctos;Punjab;1
Ursus arctos;Recreationists;1
Ursus arctos;Santa Barbara County;1
Ursus arctos;Santa Maria - North County;1
Ursus arctos;Sardu;1
Ursus arctos;Scapillati;1
Ursus arctos;Sedro Woolley;1
Ursus arctos;Serengeti;1
Ursus arctos;Seward;1
Ursus arctos;Shasta Drive;1
Ursus arctos;Ship Creek;1
Ursus arctos;Sierra del Caurel;1
Ursus arctos;Slovenia;1
Ursus arctos;South Anchorage;1
Ursus arctos;Spiti;1
Ursus arctos;Sunshine Village;1
Ursus arctos;Takaya;1
Ursus arctos;Texas;1
Ursus arctos;The United States;1
Ursus arctos;Tibet;1
Ursus arctos;Trento;1
Ursus arctos;Trento Province;1
Ursus arctos;UK;1
Ursus arctos;USA;1
Ursus arctos;Unalaska;1
Ursus arctos;Vacaville;1
Ursus arctos;WA;1
Ursus arctos;Washington State;1
Ursus arctos;Watford;1
Ursus arctos;Whitefish;1
Ursus arctos;Woodland;1
Ursus arctos;Wyo;1
Ursus arctos;Xijiang;1
Ursus arctos;Xinjiang;1
Ursus arctos;Yellowstone Park Superintendent;1
Ursus arctos;Zarembo;1
Ursus arctos;den;1
Ursus arctos;lot,”Hamilton;1
Ursus arctos;nalas;1
Ursus arctos;the City of Davis;1
Ursus arctos;the District of Montana;1
Ursus arctos;the Municipality of Anchorage;1
Ursus arctos;the State of Wyoming;1
Ursus arctos;the United States District Court;1
Ursus arctos;Álamo;1
Ursus arctos isabellinus;Himalayan;39
Ursus arctos isabellinus;Pakistan;39
Ursus arctos isabellinus;Nepal;31
Ursus arctos isabellinus;India;23
Ursus arctos isabellinus;Bhutan;13
Ursus arctos isabellinus;D.C.;12
Ursus arctos isabellinus;Ladakh;12
Ursus arctos isabellinus;Mongabay;11
Ursus arctos isabellinus;China;10
Ursus arctos isabellinus;Mongolia;10
Ursus arctos isabellinus;Tibet;9
Ursus arctos isabellinus;Uzbekistan;8
Ursus arctos isabellinus;Alaska;5
Ursus arctos isabellinus;Humla;4
Ursus arctos isabellinus;Jammu;4
Ursus arctos isabellinus;Krasnoyarsk;4
Ursus arctos isabellinus;Moscow;4
Ursus arctos isabellinus;NoMa;4
Ursus arctos isabellinus;Russia;4
Ursus arctos isabellinus;St. Petersburg;4
Ursus arctos isabellinus;Barsey;3
Ursus arctos isabellinus;Connecticut;3
Ursus arctos isabellinus;Hilley;3
Ursus arctos isabellinus;Islamabad;3
Ursus arctos isabellinus;Karakoram;3
Ursus arctos isabellinus;Kargil;3
Ursus arctos isabellinus;Kazakhstan;3
Ursus arctos isabellinus;Manali;3
Ursus arctos isabellinus;US;3
Ursus arctos isabellinus;Virginia;3
Ursus arctos isabellinus;Almaty;2
Ursus arctos isabellinus;Arlington;2
Ursus arctos isabellinus;Boston;2
Ursus arctos isabellinus;Canada;2
Ursus arctos isabellinus;Cathedral Heights;2
Ursus arctos isabellinus;Cleveland Park;2
Ursus arctos isabellinus;Deosai;2
Ursus arctos isabellinus;Dzang;2
Ursus arctos isabellinus;Eurasia;2
Ursus arctos isabellinus;France;2
Ursus arctos isabellinus;Gilgit-Baltistan;2
Ursus arctos isabellinus;Himachal Pradesh;2
Ursus arctos isabellinus;Himalaya;2
Ursus arctos isabellinus;Hirpora;2
Ursus arctos isabellinus;Ivy City;2
Ursus arctos isabellinus;Kashmir;2
Ursus arctos isabellinus;Kavaan;2
Ursus arctos isabellinus;Kazakh;2
Ursus arctos isabellinus;Lahaul;2
Ursus arctos isabellinus;Laletino;2
Ursus arctos isabellinus;Maryland;2
Ursus arctos isabellinus;Miami Beach;2
Ursus arctos isabellinus;Pahalgam;2
Ursus arctos isabellinus;Patagonia;2
Ursus arctos isabellinus;Pattan;2
Ursus arctos isabellinus;Rajasthan;2
Ursus arctos isabellinus;Seattle;2
Ursus arctos isabellinus;Shimla;2
Ursus arctos isabellinus;Sikkim;2
Ursus arctos isabellinus;Ukhta;2
Ursus arctos isabellinus;Uttarakhand;2
Ursus arctos isabellinus;Vladivostok;2
Ursus arctos isabellinus;the United States;2
Ursus arctos isabellinus;Afghanistan;1
Ursus arctos isabellinus;Alwar;1
Ursus arctos isabellinus;Ankara;1
Ursus arctos isabellinus;Astore;1
Ursus arctos isabellinus;Attabad Lake;1
Ursus arctos isabellinus;Bangladesh;1
Ursus arctos isabellinus;Basang;1
Ursus arctos isabellinus;Basshi;1
Ursus arctos isabellinus;Bayarjargal;1
Ursus arctos isabellinus;Bhrigu Lake;1
Ursus arctos isabellinus;Bratworst;1
Ursus arctos isabellinus;Cambodia;1
Ursus arctos isabellinus;Chamba district;1
Ursus arctos isabellinus;Chinatown;1
Ursus arctos isabellinus;Clarendon;1
Ursus arctos isabellinus;Columbia Heights;1
Ursus arctos isabellinus;Del Frisco’s;1
Ursus arctos isabellinus;Denizens;1
Ursus arctos isabellinus;Deosai park;1
Ursus arctos isabellinus;Dnepr;1
Ursus arctos isabellinus;Ecuador;1
Ursus arctos isabellinus;England;1
Ursus arctos isabellinus;Foggy Bottom;1
Ursus arctos isabellinus;Furkiangali;1
Ursus arctos isabellinus;Georgetown;1
Ursus arctos isabellinus;Getty Images;1
Ursus arctos isabellinus;"Getty Images

";1
Ursus arctos isabellinus;Greater China;1
Ursus arctos isabellinus;Haikan;1
Ursus arctos isabellinus;Height;1
Ursus arctos isabellinus;Hinglaj;1
Ursus arctos isabellinus;Hong Kong;1
Ursus arctos isabellinus;HopFest;1
Ursus arctos isabellinus;Hunza;1
Ursus arctos isabellinus;ISLAMABAD;1
Ursus arctos isabellinus;Iran;1
Ursus arctos isabellinus;Ireland;1
Ursus arctos isabellinus;J.;1
Ursus arctos isabellinus;Jiagong;1
Ursus arctos isabellinus;K2;1
Ursus arctos isabellinus;Kaden;1
Ursus arctos isabellinus;Kaliningrad;1
Ursus arctos isabellinus;Kangra;1
Ursus arctos isabellinus;Karachi;1
Ursus arctos isabellinus;Kargil District;1
Ursus arctos isabellinus;Kargil Wildlife;1
Ursus arctos isabellinus;Kathmandu;1
Ursus arctos isabellinus;Kharmang;1
Ursus arctos isabellinus;Khazakstan;1
Ursus arctos isabellinus;Kheerganga;1
Ursus arctos isabellinus;Komsomolsk;1
Ursus arctos isabellinus;Landry;1
Ursus arctos isabellinus;Luxemburg;1
Ursus arctos isabellinus;MCII;1
Ursus arctos isabellinus;MT;1
Ursus arctos isabellinus;Malana;1
Ursus arctos isabellinus;Manikaran;1
Ursus arctos isabellinus;Marghazar zoo;1
Ursus arctos isabellinus;Mexico;1
Ursus arctos isabellinus;Mich.;1
Ursus arctos isabellinus;Mishra;1
Ursus arctos isabellinus;Miyar;1
Ursus arctos isabellinus;Mizoram;1
Ursus arctos isabellinus;National Park;1
Ursus arctos isabellinus;Neelum Valley;1
Ursus arctos isabellinus;Nepali;1
Ursus arctos isabellinus;New Delhi;1
Ursus arctos isabellinus;Pamir;1
Ursus arctos isabellinus;Pangi;1
Ursus arctos isabellinus;Perm;1
Ursus arctos isabellinus;Persia;1
Ursus arctos isabellinus;Petworth;1
Ursus arctos isabellinus;Pietasters;1
